"Gridcode","species"
100708,"Mus cookii"
100708,"Mus terricolor"
100708,"Niviventer fulvescens"
100708,"Rattus tanezumi"
100708,"Rattus pyctoris"
100708,"Episoriculus leucops"
100708,"Crocidura attenuata"
100708,"Felis lybica"
100708,"Capricornis sumatraensis"
100708,"Canis aureus"
100708,"Aonyx cinereus"
100708,"Ursus thibetanus"
100708,"Manis pentadactyla"
100708,"Hipposideros gentilis"
100708,"Apodemus pallipes"
100708,"Vulpes vulpes"
100708,"Mus musculus"
100708,"Neofelis nebulosa"
100708,"Felis chaus"
100708,"Panthera tigris"
100708,"Lutra lutra"
100708,"Prionailurus bengalensis"
100708,"Catopuma temminckii"
100708,"Canis lupus"
100708,"Macaca mulatta"
100708,"Martes flavigula"
100708,"Mustela kathiah"
100708,"Mustela sibirica"
100708,"Paguma larvata"
100708,"Paradoxurus hermaphroditus"
100708,"Prionodon pardicolor"
100708,"Viverra zibetha"
100708,"Viverricula indica"
100708,"Pteropus medius"
100708,"Panthera pardus"
100709,"Naemorhedus goral"
100709,"Semnopithecus hector"
100709,"Macaca assamensis"
100709,"Macaca assamensis ssp. pelops"
100709,"Rhinoceros unicornis"
100709,"Rhinolophus ferrumequinum"
100709,"Myotis nipalensis"
100709,"Rhinolophus lepidus"
100709,"Rhinolophus macrotis"
100709,"Rhinolophus affinis"
100709,"Rhinolophus subbadius"
100709,"Rhinolophus pusillus"
100709,"Rousettus leschenaultii"
100709,"Lyroderma lyra"
100709,"Barbastella leucomelas"
100709,"Scotophilus heathii"
100709,"Myotis muricola"
100709,"Myotis csorbai"
100709,"Murina huttoni"
100709,"Murina cyclotis"
100709,"Hipposideros armiger"
100709,"Cynopterus sphinx"
100709,"Pipistrellus javanicus"
100709,"Pipistrellus coromandra"
100709,"Muntiacus vaginalis"
100709,"Suncus murinus"
100709,"Suncus etruscus"
100709,"Suncus stoliczkanus"
100709,"Neodon sikimensis"
100709,"Phaiomys leucurus"
100709,"Mus cervicolor"
100709,"Tatera indica"
100709,"Niviventer niviventer"
100709,"Niviventer eha"
100709,"Vandeleuria oleracea"
100709,"Sus scrofa"
100709,"Hyaena hyaena"
100709,"Moschus leucogaster"
100709,"Urva auropunctata"
100709,"Cuon alpinus"
100709,"Vulpes bengalensis"
100709,"Barbastella darjelingensis"
100709,"Plecotus wardi"
100709,"Plecotus homochrous"
100709,"Rusa unicolor"
100709,"Myotis formosus"
100709,"Pardofelis marmorata"
100709,"Bandicota bengalensis"
100709,"Bandicota indica"
100709,"Funambulus pennantii"
100709,"Marmota himalayana"
100709,"Mus booduga"
100709,"Mus cookii"
100709,"Mus terricolor"
100709,"Niviventer fulvescens"
100709,"Rattus andamanensis"
100709,"Rattus tanezumi"
100709,"Rattus pyctoris"
100709,"Episoriculus leucops"
100709,"Crocidura attenuata"
100709,"Felis lybica"
100709,"Capricornis sumatraensis"
100709,"Canis aureus"
100709,"Aonyx cinereus"
100709,"Ursus thibetanus"
100709,"Manis pentadactyla"
100709,"Hipposideros gentilis"
100709,"Apodemus pallipes"
100709,"Vulpes vulpes"
100709,"Mus musculus"
100709,"Neofelis nebulosa"
100709,"Felis chaus"
100709,"Panthera tigris"
100709,"Lutra lutra"
100709,"Prionailurus bengalensis"
100709,"Catopuma temminckii"
100709,"Canis lupus"
100709,"Macaca mulatta"
100709,"Martes flavigula"
100709,"Mustela kathiah"
100709,"Mustela sibirica"
100709,"Paguma larvata"
100709,"Paradoxurus hermaphroditus"
100709,"Prionodon pardicolor"
100709,"Viverra zibetha"
100709,"Viverricula indica"
100709,"Pteropus medius"
100709,"Panthera pardus"
100710,"Naemorhedus goral"
100710,"Semnopithecus hector"
100710,"Macaca assamensis"
100710,"Macaca assamensis ssp. pelops"
100710,"Rhinoceros unicornis"
100710,"Rhinolophus ferrumequinum"
100710,"Myotis nipalensis"
100710,"Rhinolophus luctus"
100710,"Rhinolophus lepidus"
100710,"Rhinolophus macrotis"
100710,"Rhinolophus affinis"
100710,"Rhinolophus subbadius"
100710,"Rhinolophus pearsonii"
100710,"Rhinolophus pusillus"
100710,"Rousettus leschenaultii"
100710,"Lyroderma lyra"
100710,"Barbastella leucomelas"
100710,"Scotophilus heathii"
100710,"Myotis muricola"
100710,"Myotis csorbai"
100710,"Murina huttoni"
100710,"Murina cyclotis"
100710,"Hipposideros armiger"
100710,"Cynopterus sphinx"
100710,"Pipistrellus javanicus"
100710,"Pipistrellus coromandra"
100710,"Muntiacus vaginalis"
100710,"Suncus murinus"
100710,"Suncus etruscus"
100710,"Suncus stoliczkanus"
100710,"Neodon sikimensis"
100710,"Phaiomys leucurus"
100710,"Mus cervicolor"
100710,"Tatera indica"
100710,"Niviventer niviventer"
100710,"Niviventer eha"
100710,"Vandeleuria oleracea"
100710,"Sus scrofa"
100710,"Hyaena hyaena"
100710,"Mustela altaica"
100710,"Moschus leucogaster"
100710,"Urva auropunctata"
100710,"Cuon alpinus"
100710,"Vulpes bengalensis"
100710,"Barbastella darjelingensis"
100710,"Plecotus wardi"
100710,"Plecotus homochrous"
100710,"Rusa unicolor"
100710,"Myotis formosus"
100710,"Pardofelis marmorata"
100710,"Bandicota bengalensis"
100710,"Bandicota indica"
100710,"Marmota himalayana"
100710,"Mus cookii"
100710,"Niviventer fulvescens"
100710,"Rattus nitidus"
100710,"Rattus andamanensis"
100710,"Rattus tanezumi"
100710,"Rattus pyctoris"
100710,"Episoriculus leucops"
100710,"Crocidura attenuata"
100710,"Felis lybica"
100710,"Capricornis sumatraensis"
100710,"Canis aureus"
100710,"Aonyx cinereus"
100710,"Ursus thibetanus"
100710,"Manis pentadactyla"
100710,"Otocolobus manul"
100710,"Hipposideros gentilis"
100710,"Apodemus pallipes"
100710,"Vulpes vulpes"
100710,"Mus musculus"
100710,"Neofelis nebulosa"
100710,"Felis chaus"
100710,"Panthera tigris"
100710,"Lutra lutra"
100710,"Prionailurus bengalensis"
100710,"Catopuma temminckii"
100710,"Canis lupus"
100710,"Macaca mulatta"
100710,"Martes flavigula"
100710,"Mustela kathiah"
100710,"Mustela sibirica"
100710,"Paguma larvata"
100710,"Paradoxurus hermaphroditus"
100710,"Prionodon pardicolor"
100710,"Viverra zibetha"
100710,"Viverricula indica"
100710,"Pteropus medius"
100710,"Panthera pardus"
100711,"Naemorhedus goral"
100711,"Semnopithecus hector"
100711,"Semnopithecus schistaceus"
100711,"Macaca assamensis"
100711,"Macaca assamensis ssp. pelops"
100711,"Rhinoceros unicornis"
100711,"Rhinolophus ferrumequinum"
100711,"Myotis nipalensis"
100711,"Rhinolophus luctus"
100711,"Rhinolophus lepidus"
100711,"Rhinolophus macrotis"
100711,"Rhinolophus affinis"
100711,"Rhinolophus subbadius"
100711,"Rhinolophus pearsonii"
100711,"Rhinolophus pusillus"
100711,"Rousettus leschenaultii"
100711,"Lyroderma lyra"
100711,"Barbastella leucomelas"
100711,"Scotophilus heathii"
100711,"Myotis muricola"
100711,"Myotis csorbai"
100711,"Murina huttoni"
100711,"Hipposideros armiger"
100711,"Cynopterus sphinx"
100711,"Pipistrellus javanicus"
100711,"Pipistrellus coromandra"
100711,"Muntiacus vaginalis"
100711,"Suncus murinus"
100711,"Suncus etruscus"
100711,"Suncus stoliczkanus"
100711,"Neodon sikimensis"
100711,"Phaiomys leucurus"
100711,"Mus cervicolor"
100711,"Tatera indica"
100711,"Niviventer niviventer"
100711,"Niviventer eha"
100711,"Sus scrofa"
100711,"Mustela altaica"
100711,"Moschus leucogaster"
100711,"Urva auropunctata"
100711,"Cuon alpinus"
100711,"Vulpes bengalensis"
100711,"Barbastella darjelingensis"
100711,"Plecotus wardi"
100711,"Plecotus homochrous"
100711,"Rusa unicolor"
100711,"Myotis formosus"
100711,"Pardofelis marmorata"
100711,"Bandicota bengalensis"
100711,"Bandicota indica"
100711,"Marmota himalayana"
100711,"Mus cookii"
100711,"Niviventer fulvescens"
100711,"Rattus nitidus"
100711,"Rattus andamanensis"
100711,"Rattus tanezumi"
100711,"Rattus pyctoris"
100711,"Episoriculus leucops"
100711,"Episoriculus macrurus"
100711,"Crocidura attenuata"
100711,"Felis lybica"
100711,"Capricornis sumatraensis"
100711,"Canis aureus"
100711,"Aonyx cinereus"
100711,"Ursus thibetanus"
100711,"Manis pentadactyla"
100711,"Otocolobus manul"
100711,"Hipposideros gentilis"
100711,"Apodemus pallipes"
100711,"Vulpes vulpes"
100711,"Mus musculus"
100711,"Neofelis nebulosa"
100711,"Felis chaus"
100711,"Panthera tigris"
100711,"Lutra lutra"
100711,"Prionailurus bengalensis"
100711,"Catopuma temminckii"
100711,"Canis lupus"
100711,"Macaca mulatta"
100711,"Martes flavigula"
100711,"Mustela kathiah"
100711,"Mustela sibirica"
100711,"Paguma larvata"
100711,"Paradoxurus hermaphroditus"
100711,"Prionodon pardicolor"
100711,"Viverra zibetha"
100711,"Viverricula indica"
100711,"Pteropus medius"
100711,"Panthera pardus"
100712,"Naemorhedus goral"
100712,"Semnopithecus hector"
100712,"Semnopithecus schistaceus"
100712,"Macaca assamensis"
100712,"Macaca assamensis ssp. pelops"
100712,"Rhinoceros unicornis"
100712,"Rhinolophus ferrumequinum"
100712,"Myotis nipalensis"
100712,"Rhinolophus luctus"
100712,"Rhinolophus lepidus"
100712,"Rhinolophus macrotis"
100712,"Rhinolophus affinis"
100712,"Rhinolophus subbadius"
100712,"Rhinolophus pearsonii"
100712,"Rhinolophus pusillus"
100712,"Rousettus leschenaultii"
100712,"Lyroderma lyra"
100712,"Barbastella leucomelas"
100712,"Scotophilus heathii"
100712,"Myotis muricola"
100712,"Myotis csorbai"
100712,"Murina huttoni"
100712,"Hipposideros armiger"
100712,"Cynopterus sphinx"
100712,"Pipistrellus javanicus"
100712,"Pipistrellus coromandra"
100712,"Muntiacus vaginalis"
100712,"Suncus murinus"
100712,"Suncus etruscus"
100712,"Suncus stoliczkanus"
100712,"Neodon sikimensis"
100712,"Phaiomys leucurus"
100712,"Mus cervicolor"
100712,"Tatera indica"
100712,"Niviventer niviventer"
100712,"Niviventer eha"
100712,"Sus scrofa"
100712,"Ochotona macrotis"
100712,"Ochotona roylii"
100712,"Mustela altaica"
100712,"Moschus leucogaster"
100712,"Urva auropunctata"
100712,"Cuon alpinus"
100712,"Vulpes bengalensis"
100712,"Barbastella darjelingensis"
100712,"Plecotus wardi"
100712,"Plecotus homochrous"
100712,"Rusa unicolor"
100712,"Myotis formosus"
100712,"Pardofelis marmorata"
100712,"Bandicota bengalensis"
100712,"Bandicota indica"
100712,"Marmota himalayana"
100712,"Mus cookii"
100712,"Niviventer fulvescens"
100712,"Rattus nitidus"
100712,"Rattus andamanensis"
100712,"Rattus tanezumi"
100712,"Rattus pyctoris"
100712,"Episoriculus leucops"
100712,"Episoriculus macrurus"
100712,"Crocidura attenuata"
100712,"Felis lybica"
100712,"Capricornis sumatraensis"
100712,"Canis aureus"
100712,"Aonyx cinereus"
100712,"Ursus thibetanus"
100712,"Manis pentadactyla"
100712,"Otocolobus manul"
100712,"Hipposideros gentilis"
100712,"Apodemus pallipes"
100712,"Vulpes vulpes"
100712,"Mus musculus"
100712,"Neofelis nebulosa"
100712,"Felis chaus"
100712,"Panthera tigris"
100712,"Lutra lutra"
100712,"Prionailurus bengalensis"
100712,"Catopuma temminckii"
100712,"Canis lupus"
100712,"Macaca mulatta"
100712,"Canis lupus ssp. chanco"
100712,"Martes flavigula"
100712,"Mustela kathiah"
100712,"Mustela sibirica"
100712,"Paguma larvata"
100712,"Paradoxurus hermaphroditus"
100712,"Prionodon pardicolor"
100712,"Viverra zibetha"
100712,"Viverricula indica"
100712,"Pteropus medius"
100712,"Panthera pardus"
100713,"Naemorhedus goral"
100713,"Semnopithecus hector"
100713,"Semnopithecus schistaceus"
100713,"Macaca assamensis"
100713,"Macaca assamensis ssp. pelops"
100713,"Rhinoceros unicornis"
100713,"Rhinolophus ferrumequinum"
100713,"Myotis nipalensis"
100713,"Rhinolophus luctus"
100713,"Rhinolophus lepidus"
100713,"Rhinolophus macrotis"
100713,"Rhinolophus affinis"
100713,"Rhinolophus subbadius"
100713,"Rhinolophus pearsonii"
100713,"Rhinolophus pusillus"
100713,"Rousettus leschenaultii"
100713,"Lyroderma lyra"
100713,"Barbastella leucomelas"
100713,"Scotophilus heathii"
100713,"Myotis sicarius"
100713,"Myotis muricola"
100713,"Myotis csorbai"
100713,"Murina huttoni"
100713,"Hipposideros armiger"
100713,"Cynopterus sphinx"
100713,"Pipistrellus javanicus"
100713,"Pipistrellus coromandra"
100713,"Muntiacus vaginalis"
100713,"Suncus etruscus"
100713,"Suncus stoliczkanus"
100713,"Neodon sikimensis"
100713,"Phaiomys leucurus"
100713,"Mus cervicolor"
100713,"Tatera indica"
100713,"Niviventer niviventer"
100713,"Niviventer eha"
100713,"Sus scrofa"
100713,"Ochotona macrotis"
100713,"Ochotona roylii"
100713,"Mustela altaica"
100713,"Moschus leucogaster"
100713,"Urva auropunctata"
100713,"Cuon alpinus"
100713,"Vulpes bengalensis"
100713,"Barbastella darjelingensis"
100713,"Plecotus wardi"
100713,"Plecotus homochrous"
100713,"Rusa unicolor"
100713,"Myotis formosus"
100713,"Pardofelis marmorata"
100713,"Ailurus fulgens"
100713,"Bandicota bengalensis"
100713,"Bandicota indica"
100713,"Marmota himalayana"
100713,"Mus cookii"
100713,"Niviventer fulvescens"
100713,"Rattus nitidus"
100713,"Rattus andamanensis"
100713,"Rattus tanezumi"
100713,"Rattus pyctoris"
100713,"Episoriculus leucops"
100713,"Episoriculus macrurus"
100713,"Crocidura attenuata"
100713,"Felis lybica"
100713,"Capricornis sumatraensis"
100713,"Canis aureus"
100713,"Aonyx cinereus"
100713,"Ursus thibetanus"
100713,"Manis pentadactyla"
100713,"Otocolobus manul"
100713,"Hipposideros gentilis"
100713,"Apodemus pallipes"
100713,"Vulpes vulpes"
100713,"Mus musculus"
100713,"Neofelis nebulosa"
100713,"Felis chaus"
100713,"Panthera tigris"
100713,"Lutra lutra"
100713,"Prionailurus bengalensis"
100713,"Catopuma temminckii"
100713,"Canis lupus"
100713,"Macaca mulatta"
100713,"Canis lupus ssp. chanco"
100713,"Martes flavigula"
100713,"Martes foina"
100713,"Mustela kathiah"
100713,"Mustela sibirica"
100713,"Paguma larvata"
100713,"Paradoxurus hermaphroditus"
100713,"Prionodon pardicolor"
100713,"Viverra zibetha"
100713,"Viverricula indica"
100713,"Pteropus medius"
100713,"Panthera pardus"
100714,"Naemorhedus goral"
100714,"Semnopithecus hector"
100714,"Semnopithecus schistaceus"
100714,"Macaca assamensis"
100714,"Macaca assamensis ssp. pelops"
100714,"Rhinoceros unicornis"
100714,"Rhinolophus ferrumequinum"
100714,"Myotis nipalensis"
100714,"Rhinolophus luctus"
100714,"Rhinolophus lepidus"
100714,"Rhinolophus macrotis"
100714,"Rhinolophus affinis"
100714,"Rhinolophus subbadius"
100714,"Rhinolophus pearsonii"
100714,"Rhinolophus pusillus"
100714,"Rousettus leschenaultii"
100714,"Lyroderma lyra"
100714,"Barbastella leucomelas"
100714,"Scotophilus heathii"
100714,"Myotis sicarius"
100714,"Myotis siligorensis"
100714,"Myotis muricola"
100714,"Myotis csorbai"
100714,"Murina huttoni"
100714,"Hipposideros armiger"
100714,"Cynopterus sphinx"
100714,"Pipistrellus javanicus"
100714,"Pipistrellus coromandra"
100714,"Muntiacus vaginalis"
100714,"Suncus etruscus"
100714,"Suncus stoliczkanus"
100714,"Episoriculus caudatus"
100714,"Neodon sikimensis"
100714,"Phaiomys leucurus"
100714,"Mus cervicolor"
100714,"Tatera indica"
100714,"Niviventer niviventer"
100714,"Niviventer eha"
100714,"Sus scrofa"
100714,"Ochotona macrotis"
100714,"Ochotona roylii"
100714,"Mustela altaica"
100714,"Moschus leucogaster"
100714,"Urva auropunctata"
100714,"Cuon alpinus"
100714,"Barbastella darjelingensis"
100714,"Plecotus wardi"
100714,"Plecotus homochrous"
100714,"Rusa unicolor"
100714,"Myotis formosus"
100714,"Ailurus fulgens"
100714,"Bandicota bengalensis"
100714,"Bandicota indica"
100714,"Marmota himalayana"
100714,"Mus cookii"
100714,"Niviventer fulvescens"
100714,"Rattus nitidus"
100714,"Rattus andamanensis"
100714,"Rattus tanezumi"
100714,"Rattus pyctoris"
100714,"Chimarrogale himalayica"
100714,"Episoriculus leucops"
100714,"Episoriculus macrurus"
100714,"Crocidura attenuata"
100714,"Felis lybica"
100714,"Capricornis sumatraensis"
100714,"Canis aureus"
100714,"Aonyx cinereus"
100714,"Ursus thibetanus"
100714,"Manis pentadactyla"
100714,"Otocolobus manul"
100714,"Hipposideros gentilis"
100714,"Apodemus pallipes"
100714,"Vulpes vulpes"
100714,"Mus musculus"
100714,"Neofelis nebulosa"
100714,"Felis chaus"
100714,"Panthera tigris"
100714,"Lutra lutra"
100714,"Prionailurus bengalensis"
100714,"Catopuma temminckii"
100714,"Canis lupus"
100714,"Macaca mulatta"
100714,"Canis lupus ssp. chanco"
100714,"Martes flavigula"
100714,"Martes foina"
100714,"Mustela kathiah"
100714,"Mustela sibirica"
100714,"Paguma larvata"
100714,"Paradoxurus hermaphroditus"
100714,"Prionodon pardicolor"
100714,"Viverra zibetha"
100714,"Viverricula indica"
100714,"Pteropus medius"
100714,"Panthera pardus"
100715,"Naemorhedus goral"
100715,"Semnopithecus hector"
100715,"Semnopithecus schistaceus"
100715,"Macaca assamensis"
100715,"Macaca assamensis ssp. pelops"
100715,"Rhinoceros unicornis"
100715,"Rhinolophus ferrumequinum"
100715,"Myotis nipalensis"
100715,"Rhinolophus luctus"
100715,"Rhinolophus lepidus"
100715,"Rhinolophus macrotis"
100715,"Rhinolophus affinis"
100715,"Rhinolophus subbadius"
100715,"Rhinolophus pearsonii"
100715,"Rhinolophus pusillus"
100715,"Rousettus leschenaultii"
100715,"Lyroderma lyra"
100715,"Barbastella leucomelas"
100715,"Scotophilus heathii"
100715,"Myotis sicarius"
100715,"Myotis siligorensis"
100715,"Myotis muricola"
100715,"Myotis csorbai"
100715,"Murina huttoni"
100715,"Hipposideros armiger"
100715,"Cynopterus sphinx"
100715,"Pipistrellus javanicus"
100715,"Pipistrellus coromandra"
100715,"Hypsugo affinis"
100715,"Muntiacus vaginalis"
100715,"Suncus etruscus"
100715,"Suncus stoliczkanus"
100715,"Episoriculus caudatus"
100715,"Neodon sikimensis"
100715,"Mus cervicolor"
100715,"Niviventer niviventer"
100715,"Niviventer eha"
100715,"Sus scrofa"
100715,"Ochotona macrotis"
100715,"Ochotona roylii"
100715,"Mustela altaica"
100715,"Moschus leucogaster"
100715,"Urva auropunctata"
100715,"Cuon alpinus"
100715,"Barbastella darjelingensis"
100715,"Plecotus wardi"
100715,"Plecotus homochrous"
100715,"Rusa unicolor"
100715,"Myotis formosus"
100715,"Ailurus fulgens"
100715,"Bandicota bengalensis"
100715,"Bandicota indica"
100715,"Marmota himalayana"
100715,"Mus cookii"
100715,"Niviventer fulvescens"
100715,"Rattus nitidus"
100715,"Rattus andamanensis"
100715,"Rattus tanezumi"
100715,"Rattus pyctoris"
100715,"Chimarrogale himalayica"
100715,"Episoriculus leucops"
100715,"Episoriculus macrurus"
100715,"Crocidura attenuata"
100715,"Felis lybica"
100715,"Capricornis sumatraensis"
100715,"Canis aureus"
100715,"Aonyx cinereus"
100715,"Ursus thibetanus"
100715,"Manis pentadactyla"
100715,"Otocolobus manul"
100715,"Hipposideros gentilis"
100715,"Vulpes vulpes"
100715,"Mus musculus"
100715,"Neofelis nebulosa"
100715,"Felis chaus"
100715,"Panthera tigris"
100715,"Lutra lutra"
100715,"Prionailurus bengalensis"
100715,"Catopuma temminckii"
100715,"Canis lupus"
100715,"Macaca mulatta"
100715,"Canis lupus ssp. chanco"
100715,"Martes flavigula"
100715,"Martes foina"
100715,"Mustela kathiah"
100715,"Mustela sibirica"
100715,"Paguma larvata"
100715,"Paradoxurus hermaphroditus"
100715,"Prionodon pardicolor"
100715,"Viverra zibetha"
100715,"Viverricula indica"
100715,"Pteropus medius"
100715,"Panthera pardus"
100716,"Naemorhedus goral"
100716,"Semnopithecus hector"
100716,"Semnopithecus schistaceus"
100716,"Macaca assamensis"
100716,"Macaca assamensis ssp. pelops"
100716,"Rhinoceros unicornis"
100716,"Rhinolophus ferrumequinum"
100716,"Myotis nipalensis"
100716,"Rhinolophus luctus"
100716,"Rhinolophus lepidus"
100716,"Rhinolophus macrotis"
100716,"Rhinolophus affinis"
100716,"Rhinolophus subbadius"
100716,"Rhinolophus pearsonii"
100716,"Rhinolophus pusillus"
100716,"Rousettus leschenaultii"
100716,"Rhinolophus sinicus"
100716,"Lyroderma lyra"
100716,"Barbastella leucomelas"
100716,"Scotophilus heathii"
100716,"Myotis sicarius"
100716,"Myotis siligorensis"
100716,"Myotis muricola"
100716,"Myotis csorbai"
100716,"Murina huttoni"
100716,"Hipposideros armiger"
100716,"Cynopterus sphinx"
100716,"Pipistrellus javanicus"
100716,"Pipistrellus coromandra"
100716,"Hypsugo affinis"
100716,"Hemitragus jemlahicus"
100716,"Muntiacus vaginalis"
100716,"Suncus etruscus"
100716,"Suncus stoliczkanus"
100716,"Episoriculus caudatus"
100716,"Neodon sikimensis"
100716,"Mus cervicolor"
100716,"Niviventer niviventer"
100716,"Niviventer eha"
100716,"Sus scrofa"
100716,"Ochotona macrotis"
100716,"Ochotona roylii"
100716,"Mustela altaica"
100716,"Vulpes ferrilata"
100716,"Moschus leucogaster"
100716,"Urva auropunctata"
100716,"Barbastella darjelingensis"
100716,"Plecotus wardi"
100716,"Plecotus homochrous"
100716,"Rusa unicolor"
100716,"Myotis formosus"
100716,"Ailurus fulgens"
100716,"Bandicota bengalensis"
100716,"Bandicota indica"
100716,"Marmota himalayana"
100716,"Mus cookii"
100716,"Niviventer fulvescens"
100716,"Rattus nitidus"
100716,"Rattus andamanensis"
100716,"Rattus tanezumi"
100716,"Rattus pyctoris"
100716,"Chimarrogale himalayica"
100716,"Episoriculus leucops"
100716,"Crocidura attenuata"
100716,"Felis lybica"
100716,"Capricornis sumatraensis"
100716,"Canis aureus"
100716,"Ursus thibetanus"
100716,"Manis pentadactyla"
100716,"Otocolobus manul"
100716,"Hipposideros gentilis"
100716,"Vulpes vulpes"
100716,"Mus musculus"
100716,"Neofelis nebulosa"
100716,"Felis chaus"
100716,"Panthera tigris"
100716,"Lutra lutra"
100716,"Prionailurus bengalensis"
100716,"Catopuma temminckii"
100716,"Canis lupus"
100716,"Macaca mulatta"
100716,"Canis lupus ssp. chanco"
100716,"Martes flavigula"
100716,"Martes foina"
100716,"Mustela kathiah"
100716,"Mustela sibirica"
100716,"Paguma larvata"
100716,"Paradoxurus hermaphroditus"
100716,"Prionodon pardicolor"
100716,"Viverra zibetha"
100716,"Viverricula indica"
100716,"Pteropus medius"
100716,"Panthera pardus"
100717,"Naemorhedus goral"
100717,"Semnopithecus hector"
100717,"Semnopithecus schistaceus"
100717,"Macaca assamensis"
100717,"Macaca assamensis ssp. pelops"
100717,"Rhinoceros unicornis"
100717,"Rhinolophus ferrumequinum"
100717,"Myotis nipalensis"
100717,"Rhinolophus luctus"
100717,"Rhinolophus lepidus"
100717,"Rhinolophus macrotis"
100717,"Rhinolophus affinis"
100717,"Rhinolophus pearsonii"
100717,"Rhinolophus pusillus"
100717,"Rousettus leschenaultii"
100717,"Rhinolophus sinicus"
100717,"Lyroderma lyra"
100717,"Barbastella leucomelas"
100717,"Scotophilus heathii"
100717,"Myotis sicarius"
100717,"Myotis siligorensis"
100717,"Myotis muricola"
100717,"Myotis csorbai"
100717,"Murina huttoni"
100717,"Hipposideros armiger"
100717,"Cynopterus sphinx"
100717,"Pipistrellus javanicus"
100717,"Pipistrellus coromandra"
100717,"Hypsugo affinis"
100717,"Hemitragus jemlahicus"
100717,"Muntiacus vaginalis"
100717,"Suncus etruscus"
100717,"Suncus stoliczkanus"
100717,"Episoriculus caudatus"
100717,"Neodon sikimensis"
100717,"Niviventer niviventer"
100717,"Niviventer eha"
100717,"Sus scrofa"
100717,"Ochotona macrotis"
100717,"Ochotona roylii"
100717,"Mustela altaica"
100717,"Vulpes ferrilata"
100717,"Moschus leucogaster"
100717,"Urva auropunctata"
100717,"Barbastella darjelingensis"
100717,"Plecotus wardi"
100717,"Plecotus homochrous"
100717,"Rusa unicolor"
100717,"Myotis formosus"
100717,"Ailurus fulgens"
100717,"Bandicota bengalensis"
100717,"Bandicota indica"
100717,"Marmota himalayana"
100717,"Mus cookii"
100717,"Niviventer fulvescens"
100717,"Rattus nitidus"
100717,"Rattus andamanensis"
100717,"Rattus tanezumi"
100717,"Rattus pyctoris"
100717,"Chimarrogale himalayica"
100717,"Episoriculus leucops"
100717,"Crocidura attenuata"
100717,"Felis lybica"
100717,"Capricornis sumatraensis"
100717,"Ursus thibetanus"
100717,"Manis pentadactyla"
100717,"Otocolobus manul"
100717,"Hipposideros gentilis"
100717,"Vulpes vulpes"
100717,"Mus musculus"
100717,"Neofelis nebulosa"
100717,"Felis chaus"
100717,"Panthera tigris"
100717,"Lutra lutra"
100717,"Prionailurus bengalensis"
100717,"Catopuma temminckii"
100717,"Canis lupus"
100717,"Macaca mulatta"
100717,"Canis lupus ssp. chanco"
100717,"Martes flavigula"
100717,"Martes foina"
100717,"Mustela kathiah"
100717,"Mustela sibirica"
100717,"Paguma larvata"
100717,"Paradoxurus hermaphroditus"
100717,"Prionodon pardicolor"
100717,"Viverra zibetha"
100717,"Viverricula indica"
100717,"Pteropus medius"
100717,"Panthera pardus"
100718,"Naemorhedus goral"
100718,"Semnopithecus hector"
100718,"Semnopithecus schistaceus"
100718,"Macaca assamensis"
100718,"Macaca assamensis ssp. pelops"
100718,"Rhinoceros unicornis"
100718,"Rhinolophus ferrumequinum"
100718,"Myotis nipalensis"
100718,"Rhinolophus luctus"
100718,"Rhinolophus lepidus"
100718,"Rhinolophus macrotis"
100718,"Rhinolophus affinis"
100718,"Rhinolophus pearsonii"
100718,"Rhinolophus pusillus"
100718,"Rousettus leschenaultii"
100718,"Rhinolophus sinicus"
100718,"Lyroderma lyra"
100718,"Barbastella leucomelas"
100718,"Scotophilus heathii"
100718,"Myotis sicarius"
100718,"Myotis siligorensis"
100718,"Myotis muricola"
100718,"Myotis csorbai"
100718,"Murina huttoni"
100718,"Hipposideros armiger"
100718,"Cynopterus sphinx"
100718,"Pipistrellus javanicus"
100718,"Pipistrellus coromandra"
100718,"Hypsugo affinis"
100718,"Hemitragus jemlahicus"
100718,"Muntiacus vaginalis"
100718,"Petaurista magnificus"
100718,"Suncus etruscus"
100718,"Suncus stoliczkanus"
100718,"Episoriculus caudatus"
100718,"Neodon sikimensis"
100718,"Niviventer niviventer"
100718,"Niviventer eha"
100718,"Sus scrofa"
100718,"Ochotona macrotis"
100718,"Ochotona roylii"
100718,"Lepus oiostolus"
100718,"Mustela altaica"
100718,"Vulpes ferrilata"
100718,"Moschus leucogaster"
100718,"Urva auropunctata"
100718,"Barbastella darjelingensis"
100718,"Plecotus wardi"
100718,"Plecotus homochrous"
100718,"Rusa unicolor"
100718,"Myotis formosus"
100718,"Ailurus fulgens"
100718,"Bandicota bengalensis"
100718,"Bandicota indica"
100718,"Marmota himalayana"
100718,"Mus cookii"
100718,"Niviventer fulvescens"
100718,"Rattus nitidus"
100718,"Rattus andamanensis"
100718,"Rattus tanezumi"
100718,"Rattus pyctoris"
100718,"Chimarrogale himalayica"
100718,"Episoriculus leucops"
100718,"Crocidura attenuata"
100718,"Felis lybica"
100718,"Capricornis sumatraensis"
100718,"Ursus thibetanus"
100718,"Manis pentadactyla"
100718,"Otocolobus manul"
100718,"Hipposideros gentilis"
100718,"Vulpes vulpes"
100718,"Mus musculus"
100718,"Neofelis nebulosa"
100718,"Felis chaus"
100718,"Panthera tigris"
100718,"Lutra lutra"
